,transaction_id,apartment_id,city,dong,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
6056,373726,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,1~10,1,58500
6057,373732,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,1~10,3,70000
6058,373739,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201608,1~10,4,81000
6059,373751,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201608,11~20,14,86000
6060,373753,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201608,11~20,3,74000
6061,373757,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,11~20,9,68800
6062,373762,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201608,11~20,16,85800
6063,373766,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201608,21~31,13,82000
6064,373769,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,21~31,17,69600
6065,373770,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,21~31,3,65000
6066,373774,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,21~31,5,69900
6067,373776,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201608,21~31,15,71500
6068,373789,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201608,21~31,20,70500
6069,373793,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,59.98,2005,201608,21~31,6,59900
6070,374109,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,1~10,4,62800
6071,374113,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201609,1~10,5,54000
6072,374120,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,1~10,3,63900
6073,374151,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,1~10,14,67500
6074,374153,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201609,1~10,3,54000
6075,374155,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201609,1~10,11,54930
6076,374162,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,1~10,5,68000
6077,374166,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,1~10,16,67000
6078,374167,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,11~20,11,65000
6079,374187,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,11~20,10,67000
6080,374194,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201609,21~30,8,75000
6081,374203,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201609,21~30,5,75000
6082,374206,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,21~30,12,67000
6083,374210,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,21~30,6,67000
6084,374226,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201609,21~30,4,65000
6085,374236,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201609,21~30,18,80000
6086,374242,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,1~10,4,35500
6087,374249,549,서울특별시,가양동,가양동 1461 가양2단지(성지),34.44,1992,201609,1~10,11,26500
6088,374251,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,1~10,1,31900
6089,374252,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,1~10,14,34500
6090,374260,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,1~10,12,36800
6091,374270,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201609,1~10,11,30000
6092,374281,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,11~20,4,37500
6093,374302,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201609,21~30,13,37450
6094,374304,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201609,21~30,8,30000
6095,374348,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,2,61900
6096,374355,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,17,69500
6097,374357,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,16,72000
6098,374358,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,1,59800
6099,374359,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,1,60000
6100,374360,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201609,1~10,13,88000
6101,374366,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,15,69500
6102,374368,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201609,1~10,8,77800
6103,374369,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,1~10,9,73000
6104,374392,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,21~30,15,68300
6105,374393,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,59.98,2005,201609,21~30,6,63000
6106,374396,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,21~30,10,68000
6107,374397,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,21~30,3,69500
6108,374399,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,21~30,20,67800
6109,374401,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201609,21~30,19,68000
6110,374403,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201609,21~30,8,76500
6111,374406,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201609,21~30,6,76000
6112,374719,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,19,66900
6113,374727,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,20,65800
6114,374729,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,13,70500
6115,374755,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,14,67000
6116,374762,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,10,68000
6117,374763,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,4,68900
6118,374764,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201610,1~10,14,58500
6119,374766,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201610,1~10,2,52000
6120,374767,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201610,1~10,16,74000
6121,374772,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,20,66400
6122,374775,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201610,1~10,7,80000
6123,374780,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,1~10,1,60000
6124,374802,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201610,11~20,12,82000
6125,374805,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,11~20,4,68000
6126,374810,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201610,11~20,12,57800
6127,374813,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,11~20,15,67000
6128,374815,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,11~20,12,66800
6129,374817,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,11~20,3,65000
6130,374827,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201610,11~20,6,74800
6131,374829,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201610,11~20,17,59000
6132,374831,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,17,70000
6133,374837,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201610,21~31,19,58000
6134,374843,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,5,67700
6135,374851,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,18,67950
6136,374855,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,10,72000
6137,374864,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,12,68000
6138,374865,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201610,21~31,3,67500
6139,374913,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201610,11~20,9,30000
6140,374919,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201610,11~20,2,27000
6141,374923,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201610,11~20,9,29200
6142,374931,549,서울특별시,가양동,가양동 1461 가양2단지(성지),34.44,1992,201610,21~31,13,26000
6143,374940,549,서울특별시,가양동,가양동 1461 가양2단지(성지),34.69,1992,201610,21~31,11,23250
6144,374948,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201610,21~31,11,39000
6145,375000,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,2,69000
6146,375001,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,10,72000
6147,375002,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,1,62000
6148,375004,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,12,71000
6149,375009,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,5,72500
6150,375011,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201610,1~10,9,75800
6151,375015,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,59.98,2005,201610,1~10,1,53000
6152,375027,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,1~10,15,67200
6153,375038,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,11~20,7,72800
6154,375043,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,11~20,17,69500
6155,375044,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,11~20,14,71500
6156,375046,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,11~20,13,69500
6157,375051,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,11~20,4,65000
6158,375052,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201610,21~31,1,68800
6159,375060,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,21~31,8,69400
6160,375062,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,21~31,7,70000
6161,375063,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201610,21~31,10,90000
6162,375068,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201610,21~31,14,74250
6163,375266,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",101.65,2008,201611,1~10,7,75000
6164,375269,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201611,1~10,5,75000
6165,375277,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201611,11~20,21,77000
6166,375281,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201611,11~20,6,56000
6167,375296,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201611,11~20,13,72000
6168,375298,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201611,11~20,1,64000
6169,375308,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201611,21~30,19,74850
6170,375313,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201611,21~30,13,81000
6171,375317,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201611,21~30,13,67500
6172,375330,549,서울특별시,가양동,가양동 1461 가양2단지(성지),34.44,1992,201611,1~10,5,25700
6173,375334,549,서울특별시,가양동,가양동 1461 가양2단지(성지),34.44,1992,201611,1~10,3,25200
6174,375343,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201611,11~20,1,31800
6175,375348,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201611,11~20,11,38500
6176,375394,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,101.87,2005,201611,1~10,12,79500
6177,375406,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201611,11~20,14,72500
6178,375554,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",114.98,2008,201612,21~31,15,78500
6179,375556,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",84.97,2008,201612,21~31,20,67000
6180,375558,8776,서울특별시,화곡동,"화곡동 1159 우장산아이파크,이편한세상",59.98,2008,201612,21~31,8,57700
6181,375568,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201612,1~10,15,36000
6182,375576,549,서울특별시,가양동,가양동 1461 가양2단지(성지),49.56,1992,201612,1~10,12,37400
6183,375581,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201612,11~20,5,28300
6184,375590,549,서울특별시,가양동,가양동 1461 가양2단지(성지),39.6,1992,201612,21~31,5,27800
6185,375612,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,84.98,2005,201612,11~20,10,74000
6186,375621,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201612,21~31,3,78000
6187,375622,8785,서울특별시,내발산동,내발산동 657 우장산힐스테이트,126.65,2005,201612,21~31,12,92000
6188,402808,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201601,1~10,12,43000
6189,402825,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201601,11~20,21,43800
6190,402833,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201601,11~20,15,41900
6191,402835,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201601,11~20,19,35200
6192,402838,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201601,21~31,20,36000
6193,402841,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201601,21~31,10,43000
6194,402842,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201601,21~31,17,41500
6195,402844,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201601,21~31,19,44500
6196,402846,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201601,21~31,14,36900
6197,402848,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201601,21~31,22,37900
6198,403096,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201602,1~10,16,40500
6199,403107,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201602,1~10,17,44400
6200,403112,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201602,1~10,15,45000
6201,403118,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201602,11~20,18,52600
6202,403134,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201602,21~29,2,34000
6203,403139,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201602,21~29,21,50800
6204,403143,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201602,21~29,21,43000
6205,403149,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201602,21~29,17,38000
6206,403152,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201602,21~29,5,40700
6207,403153,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201602,21~29,9,34900
6208,403525,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201603,1~10,13,41600
6209,403530,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,1~10,8,36900
6210,403542,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,1~10,16,44700
6211,403544,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,1~10,11,42000
6212,403546,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,1~10,12,36900
6213,403550,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,1~10,7,35800
6214,403551,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,1~10,16,45800
6215,403554,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201603,1~10,7,49000
6216,403562,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,11~20,15,37500
6217,403579,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,11~20,16,37000
6218,403585,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,21~31,8,43000
6219,403586,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,21~31,4,34300
6220,403600,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,21~31,9,42800
6221,403605,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201603,21~31,19,37300
6222,403608,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,21~31,10,44500
6223,403609,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,21~31,7,46200
6224,403614,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201603,21~31,19,45000
6225,404022,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201604,1~10,7,36900
6226,404026,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201604,1~10,11,37400
6227,404040,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201604,1~10,4,44000
6228,404048,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201604,1~10,21,37400
6229,404067,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201604,11~20,12,45000
6230,404105,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201604,21~30,20,43000
6231,404540,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,1~10,2,45300
6232,404546,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,1~10,11,44600
6233,404547,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,1~10,14,48000
6234,404548,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,1~10,13,49200
6235,404550,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,1~10,25,47000
6236,404551,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,1~10,13,43400
6237,404555,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,1~10,3,42000
6238,404560,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,1~10,9,38900
6239,404561,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,1~10,7,36900
6240,404564,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,11~20,13,52000
6241,404565,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,11~20,21,37000
6242,404572,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,11~20,1,33300
6243,404578,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,11~20,16,44500
6244,404579,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,11~20,12,51900
6245,404583,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,11~20,14,53200
6246,404594,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,11~20,12,46800
6247,404600,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,11~20,2,40900
6248,404605,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,21~31,20,44500
6249,404606,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,21~31,19,38100
6250,404614,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,21~31,5,36900
6251,404618,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,21~31,5,42000
6252,404621,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,21~31,1,44200
6253,404623,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201605,21~31,18,42980
6254,404625,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,21~31,3,40000
6255,404628,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201605,21~31,6,42500
6256,404629,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201605,21~31,11,38900
6257,404632,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201605,21~31,13,47500
6258,405162,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,1~10,25,37500
6259,405163,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,1~10,8,39000
6260,405170,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201606,1~10,5,40000
6261,405175,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201606,1~10,6,46900
6262,405180,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,1~10,11,38700
6263,405183,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,1~10,5,37500
6264,405190,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,1~10,11,42800
6265,405200,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,11~20,21,44700
6266,405201,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,11~20,5,42500
6267,405210,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,11~20,18,37800
6268,405211,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,11~20,11,42800
6269,405214,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,11~20,9,43000
6270,405215,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,11~20,10,43000
6271,405220,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,11~20,15,38900
6272,405245,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,21~30,14,44700
6273,405259,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201606,21~30,25,45000
6274,405263,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201606,21~30,5,43000
6275,405271,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201606,21~30,22,52300
6276,405274,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201606,21~30,16,40400
6277,405788,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,1~10,12,43000
6278,405791,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,1~10,18,42900
6279,405792,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,1~10,7,45000
6280,405810,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,1~10,7,47200
6281,405812,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,1~10,22,39300
6282,405815,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,1~10,12,46500
6283,405834,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,11~20,14,44700
6284,405836,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,11~20,11,48000
6285,405841,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201607,11~20,22,44000
6286,405849,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,11~20,23,49000
6287,405860,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,11~20,2,46600
6288,405875,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,11~20,11,54900
6289,405881,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,21~31,11,40300
6290,405885,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,21~31,1,44700
6291,405886,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,21~31,25,39200
6292,405891,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,21~31,3,38000
6293,405894,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,21~31,3,37500
6294,405897,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,21~31,17,51000
6295,405898,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,21~31,3,50000
6296,405899,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201607,21~31,16,48500
6297,405901,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,21~31,2,36500
6298,405903,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,21~31,22,46800
6299,405906,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201607,21~31,8,44100
6300,405909,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201607,21~31,20,38700
6301,406343,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201608,1~10,12,53800
6302,406346,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201608,1~10,3,35750
6303,406348,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201608,1~10,3,47500
6304,406350,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201608,1~10,5,38000
6305,406354,12015,서울특별시,개봉동,개봉동 481 현대,84.96,2001,201608,1~10,25,40500
6306,406381,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201608,11~20,11,39250
6307,406396,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201608,11~20,21,46900
6308,406405,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201608,21~31,5,42500
6309,406420,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201608,21~31,10,38500
6310,406422,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201608,21~31,23,53000
6311,406424,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201608,21~31,8,43300
6312,406426,12015,서울특별시,개봉동,개봉동 481 현대,114.99,2001,201608,21~31,7,48000
6313,406428,12015,서울특별시,개봉동,개봉동 481 현대,84.99,2001,201608,21~31,2,42500
6314,406429,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201608,21~31,6,40000
6315,406911,12015,서울특별시,개봉동,개봉동 481 현대,59.94,2001,201609,1~10,19,40000
